Consumer ID,Order ID,Month,Year,Period,Total order value,Discount,Line Value (net discount),Line SKU Production Cost,Line Category,Line SKU,Average Time between Purchases
99060219,99060219A,12,2019,12/1/2019,889 €,178 €,711 €,222 €,Mini bags,MIN2,
33010119,33010119A,12,2019,12/1/2019,636 €,127 €,509 €,216 €,Boots,BOO3,
33010219,33010219A,12,2019,12/1/2019,492 €,98 €,394 €,138 €,Sandals,SAN7,
33010319,33010319A,12,2019,12/1/2019,261 €,52 €,209 €,78 €,Sneakers,SNE15,
33010419,33010419A,12,2019,12/1/2019,278 €,56 €,222 €,89 €,Sneakers,SNE10,
33010519,33010519A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
33010619,33010619A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33010719,33010719A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33010819,33010819A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33010919,33010919A,12,2019,12/1/2019,144 €,29 €,115 €,66 €,Small leather goods,SMA3,
33011019,33011019A,12,2019,12/1/2019,579 €,116 €,463 €,168 €,Boots,BOO1,
33011119,33011119A,12,2019,12/1/2019,492 €,98 €,394 €,138 €,Sandals,SAN7,
33011219,33011219A,12,2019,12/1/2019,168 €,34 €,134 €,60 €,Sneakers,SNE5,
33011319,33011319A,12,2019,12/1/2019,367 €,73 €,294 €,110 €,Sneakers,SNE11,
33011419,33011419A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33011519,33011519A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33011619,33011619A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33011719,33011719A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33011819,33011819A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
33011919,33011919A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
33012019,33012019A,12,2019,12/1/2019,510 €,102 €,408 €,163 €,Boots,BOO2,
33012119,33012119A,12,2019,12/1/2019,440 €,88 €,352 €,136 €,Sandals,SAN5,
33012219,33012219A,12,2019,12/1/2019,228 €,46 €,182 €,80 €,Sneakers,SNE4,
33012319,33012319A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
33012419,33012419A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33012519,33012519A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33012619,33012619A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
33013019,33013019A,12,2019,12/1/2019,540 €,108 €,432 €,167 €,Sandals,SAN3,
33013119,33013119A,12,2019,12/1/2019,267 €,53 €,214 €,91 €,Sneakers,SNE6,
33013219,33013219A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33013319,33013319A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33014019,33014019A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33014119,33014119A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33014219,33014219A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
33014319,33014319A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
33014419,33014419A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33014519,33014519A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
33014619,33014619A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
33014719,33014719A,12,2019,12/1/2019,220 €,44 €,176 €,40 €,Fragrances,FRA4,
33014819,33014819A,12,2019,12/1/2019,240 €,48 €,192 €,43 €,Fragrances,FRA5,
33014919,33014919A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
33015019,33015019A,12,2019,12/1/2019,538 €,108 €,430 €,129 €,Sandals,SAN11,
33015119,33015119A,12,2019,12/1/2019,187 €,37 €,150 €,60 €,Sneakers,SNE2,
33015219,33015219A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
33016019,33016019A,12,2019,12/1/2019,592 €,118 €,474 €,166 €,Sandals,SAN1,
33016119,33016119A,12,2019,12/1/2019,332 €,66 €,266 €,100 €,Sneakers,SNE16,
33016219,33016219A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
33016319,33016319A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
33016419,33016419A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
33016519,33016519A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
33016619,33016619A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
33100119,33100119A,12,2019,12/1/2019,510 €,102 €,408 €,163 €,Boots,BOO2,
33999119,33999119A,12,2019,12/1/2019,"1,491 €",298 €,"1,193 €",507 €,Bags,BAG2,
80010419,80010419A,12,2019,12/1/2019,538 €,108 €,430 €,145 €,Sandals,SAN10,
80010519,80010519A,12,2019,12/1/2019,267 €,53 €,214 €,91 €,Sneakers,SNE6,
80010619,80010619A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
80010719,80010719A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
80010819,80010819A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
80010819,80010819B,9,2020,9/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,9
80010919,80010919A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
80010919,80010919B,1,2020,1/1/2020,240 €,48 €,192 €,43 €,Fragrances,FRA5,1
80011019,80011019A,12,2019,12/1/2019,507 €,101 €,406 €,137 €,Sandals,SAN9,
80011019,80011019B,12,2020,12/1/2020,293 €,0 €,293 €,91 €,Sneakers,SNE9,12
80011119,80011119A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
80011119,80011119B,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,0
80011219,80011219A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
80011319,80011319A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
80011319,80011319B,12,2020,12/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,12
80011419,80011419A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
80011419,80011419B,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,4
80011519,80011519A,12,2019,12/1/2019,144 €,29 €,115 €,66 €,Small leather goods,SMA3,
80011519,80011519B,10,2020,10/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,10
80011619,80011619A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
80011619,80011619B,7,2020,7/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,7
80011719,80011719A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
80011719,80011719B,5,2020,5/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,5
80011819,80011819A,12,2019,12/1/2019,240 €,48 €,192 €,43 €,Fragrances,FRA5,
80011819,80011819B,9,2020,9/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,9
80011819,80011819C,8,2020,8/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,1
80011819,80011819D,7,2020,7/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,1
80011819,80011819E,8,2020,8/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,1
80011819,80011819F,10,2020,10/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,2
80011919,80011919A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
80012019,80012019A,12,2019,12/1/2019,538 €,108 €,430 €,129 €,Sandals,SAN11,
80012019,80012019B,4,2020,4/1/2020,317 €,48 €,269 €,98 €,Sneakers,SNE13,4
80012019,80012019C,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,0
80012019,80012019D,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,0
80012019,80012019E,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,0
80012119,80012119A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
80012219,80012219A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
80012219,80012219B,3,2020,3/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,3
80012219,80012219C,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,3
80012319,80012319A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
80012319,80012319B,2,2020,2/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,2
80012319,80012319C,1,2020,1/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,1
80012319,80012319D,5,2020,5/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,4
80012419,80012419A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
80012419,80012419B,4,2020,4/1/2020,172 €,26 €,146 €,65 €,Small leather goods,SMA2,4
80012519,80012519A,12,2019,12/1/2019,144 €,29 €,115 €,66 €,Small leather goods,SMA3,
80012519,80012519B,12,2020,12/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,12
80012519,80012519C,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,6
80012519,80012519D,9,2020,9/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,3
80012619,80012619A,12,2019,12/1/2019,220 €,44 €,176 €,40 €,Fragrances,FRA4,
80012719,80012719A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
80012719,80012719B,1,2020,1/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,1
80012719,80012719C,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,5
80012719,80012719D,5,2020,5/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,1
80012719,80012719E,4,2020,4/1/2020,240 €,36 €,204 €,43 €,Fragrances,FRA5,1
80012719,80012719F,5,2020,5/1/2020,205 €,31 €,174 €,37 €,Fragrances,FRA3,1
80012819,80012819A,12,2019,12/1/2019,240 €,48 €,192 €,43 €,Fragrances,FRA5,
80012919,80012919A,12,2019,12/1/2019,220 €,44 €,176 €,40 €,Fragrances,FRA4,
80013019,80013019A,12,2019,12/1/2019,440 €,88 €,352 €,136 €,Sandals,SAN5,
80013019,80013019B,12,2020,12/1/2020,261 €,0 €,261 €,78 €,Sneakers,SNE15,12
80013019,80013019C,9,2020,9/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,3
80013019,80013019D,10,2020,10/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,1
80013119,80013119A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
80013219,80013219A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
80013219,80013219B,12,2020,12/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,12
80013319,80013319A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
80013419,80013419A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
80013519,80013519A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
80013619,80013619A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
80013719,80013719A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
80013819,80013819A,12,2019,12/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
80014019,80014019A,12,2019,12/1/2019,523 €,105 €,418 €,157 €,Sandals,SAN6,
80014019,80014019B,11,2020,11/1/2020,295 €,0 €,295 €,97 €,Sneakers,SNE7,11
80014019,80014019C,8,2020,8/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,3
82022319,82022319A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
82022419,82022419A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
82022419,82022419B,7,2020,7/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,7
82022419,82022419C,8,2020,8/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,1
62100119,62100119A,12,2019,12/1/2019,488 €,98 €,390 €,156 €,Sandals,SAN4,
62111519,62111519A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
62111519,62111519B,3,2020,3/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,3
62111519,62111519C,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,3
82010319,82010319A,12,2019,12/1/2019,283 €,57 €,226 €,82 €,Sneakers,SNE12,
82010419,82010419A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
82010419,82010419C,12,2020,12/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,12
82010419,82010419D,9,2020,9/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,3
82010419,82010419E,10,2020,10/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,1
82010519,82010519A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
82010619,82010619A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
82010719,82010719A,12,2019,12/1/2019,240 €,48 €,192 €,43 €,Fragrances,FRA5,
82010719,82010719B,10,2020,10/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,10
82010719,82010719C,9,2020,9/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,1
82010719,82010719D,7,2020,7/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,2
82010819,82010819A,12,2019,12/1/2019,205 €,41 €,164 €,37 €,Fragrances,FRA3,
82010919,82010919A,12,2019,12/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
82011119,82011119A,12,2019,12/1/2019,440 €,88 €,352 €,136 €,Sandals,SAN5,
82011219,82011219A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
82011319,82011319A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
82011619,82011619A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
82011619,82011619B,10,2020,10/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,10
82011719,82011719A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
82011719,82011719B,5,2020,5/1/2020,192 €,29 €,163 €,35 €,Fragrances,FRA1,5
82011819,82011819A,12,2019,12/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
82011819,82011819B,10,2020,10/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,10
82011919,82011919A,12,2019,12/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
82012019,82012019A,12,2019,12/1/2019,488 €,98 €,390 €,156 €,Sandals,SAN4,
82012019,82012019B,7,2020,7/1/2020,228 €,0 €,228 €,80 €,Sneakers,SNE4,7
82012019,82012019C,7,2020,7/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,0
82012119,82012119A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
82012219,82012219A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
82012319,82012319A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
82012419,82012419A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
82012519,82012519A,12,2019,12/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
82012619,82012619A,12,2019,12/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
82012719,82012719A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
82012819,82012819A,12,2019,12/1/2019,255 €,51 €,204 €,66 €,Accessories,ACC1,
82012919,82012919A,12,2019,12/1/2019,313 €,63 €,250 €,94 €,Accessories,ACC4,
82013019,82013019A,12,2019,12/1/2019,312 €,62 €,250 €,100 €,Sneakers,SNE1,
82013119,82013119A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
82013219,82013219A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
82013319,82013319A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
82013419,82013419A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
82013519,82013519A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
82013619,82013619A,12,2019,12/1/2019,240 €,48 €,192 €,43 €,Fragrances,FRA5,
82013719,82013719A,12,2019,12/1/2019,255 €,51 €,204 €,66 €,Accessories,ACC1,
82013819,82013819A,12,2019,12/1/2019,255 €,51 €,204 €,66 €,Accessories,ACC1,
82013919,82013919A,12,2019,12/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
82014019,82014019A,12,2019,12/1/2019,367 €,73 €,294 €,110 €,Sneakers,SNE11,
82014119,82014119A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
82014219,82014219A,12,2019,12/1/2019,144 €,29 €,115 €,66 €,Small leather goods,SMA3,
82014319,82014319A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
82014419,82014419A,12,2019,12/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
82014519,82014519A,12,2019,12/1/2019,220 €,44 €,176 €,40 €,Fragrances,FRA4,
82014619,82014619A,12,2019,12/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
82014719,82014719A,12,2019,12/1/2019,313 €,63 €,250 €,94 €,Accessories,ACC4,
82014819,82014819A,12,2019,12/1/2019,255 €,51 €,204 €,66 €,Accessories,ACC1,
82014919,82014919A,12,2019,12/1/2019,474 €,95 €,379 €,175 €,Mini bags,MIN9,
82015019,82015019A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
82015119,82015119A,12,2019,12/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
82015219,82015219A,12,2019,12/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
82015319,82015319A,12,2019,12/1/2019,205 €,41 €,164 €,37 €,Fragrances,FRA3,
82015419,82015419A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
82015519,82015519A,12,2019,12/1/2019,327 €,65 €,262 €,95 €,Accessories,ACC3,
82015719,82015719A,12,2019,12/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
82020119,82020119A,12,2019,12/1/2019,492 €,98 €,394 €,138 €,Sandals,SAN7,
82020219,82020219A,12,2019,12/1/2019,336 €,67 €,269 €,121 €,Sneakers,SNE8,
82020319,82020319A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
82020519,82020519A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
82020619,82020619A,12,2019,12/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
82030119,82030119A,12,2019,12/1/2019,228 €,46 €,182 €,80 €,Sneakers,SNE4,
26999919,26999919A,12,2019,12/1/2019,"1,576 €",315 €,"1,261 €",520 €,Bags,BAG3,
62010119,62010119A,12,2019,12/1/2019,507 €,101 €,406 €,137 €,Sandals,SAN9,
62010219,62010219A,12,2019,12/1/2019,332 €,66 €,266 €,100 €,Sneakers,SNE16,
62010319,62010319A,12,2019,12/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
62010419,62010419A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
62010519,62010519A,12,2019,12/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
62010619,62010619A,12,2019,12/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
62010719,62010719A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
62010819,62010819A,12,2019,12/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
62010919,62010919A,12,2019,12/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
62011019,62011019A,12,2019,12/1/2019,592 €,118 €,474 €,166 €,Sandals,SAN1,
55011219,55011219A,10,2019,10/1/2019,283 €,57 €,226 €,82 €,Sneakers,SNE12,
55011319,55011319A,10,2019,10/1/2019,447 €,89 €,358 €,156 €,Apparel,APP3,
55011419,55011419A,10,2019,10/1/2019,168 €,34 €,134 €,25 €,Small leather goods,SMA4,
55011519,55011519A,10,2019,10/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
55011619,55011619A,10,2019,10/1/2019,240 €,48 €,192 €,43 €,Fragrances,FRA5,
55011719,55011719A,10,2019,10/1/2019,220 €,44 €,176 €,40 €,Fragrances,FRA4,
55011819,55011819A,10,2019,10/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
55011919,55011919A,10,2019,10/1/2019,258 €,52 €,206 €,72 €,Accessories,ACC2,
55012019,55012019A,10,2019,10/1/2019,540 €,108 €,432 €,167 €,Sandals,SAN3,
55012119,55012119A,10,2019,10/1/2019,228 €,46 €,182 €,80 €,Sneakers,SNE4,
55012219,55012219A,10,2019,10/1/2019,345 €,69 €,276 €,107 €,Apparel,APP2,
55012319,55012319A,10,2019,10/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
55012419,55012419A,10,2019,10/1/2019,172 €,34 €,138 €,65 €,Small leather goods,SMA2,
55012519,55012519A,10,2019,10/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
55012619,55012619A,10,2019,10/1/2019,205 €,41 €,164 €,37 €,Fragrances,FRA3,
55012719,55012719A,10,2019,10/1/2019,205 €,41 €,164 €,37 €,Fragrances,FRA3,
55012819,55012819A,10,2019,10/1/2019,327 €,65 €,262 €,95 €,Accessories,ACC3,
55012919,55012919A,10,2019,10/1/2019,313 €,63 €,250 €,94 €,Accessories,ACC4,
55013019,55013019A,10,2019,10/1/2019,261 €,52 €,209 €,78 €,Sneakers,SNE15,
55013119,55013119A,10,2019,10/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
55013219,55013219A,10,2019,10/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
55013319,55013319A,10,2019,10/1/2019,144 €,29 €,115 €,66 €,Small leather goods,SMA3,
55013419,55013419A,10,2019,10/1/2019,220 €,44 €,176 €,40 €,Fragrances,FRA4,
55013519,55013519A,10,2019,10/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
55013619,55013619A,10,2019,10/1/2019,192 €,38 €,154 €,35 €,Fragrances,FRA1,
55013719,55013719A,10,2019,10/1/2019,327 €,65 €,262 €,95 €,Accessories,ACC3,
55013819,55013819A,10,2019,10/1/2019,313 €,63 €,250 €,94 €,Accessories,ACC4,
55013919,55013919A,10,2019,10/1/2019,313 €,63 €,250 €,94 €,Accessories,ACC4,
55014019,55014019A,10,2019,10/1/2019,336 €,67 €,269 €,121 €,Sneakers,SNE8,
55014119,55014119A,10,2019,10/1/2019,383 €,77 €,306 €,123 €,Apparel,APP1,
55014219,55014219A,10,2019,10/1/2019,168 €,34 €,134 €,76 €,Small leather goods,SMA1,
55014319,55014319A,10,2019,10/1/2019,210 €,42 €,168 €,38 €,Fragrances,FRA2,
