Consumer ID,Gender,Country,Age Range,Month,Year,Marketing optin,Status,Number of orders,New active,New repeaters,Consumer LTV
29020619,F,Italy,25-29,8,2020,1,Active,1,1,0,192
29020719,F,Italy,35-39,8,2020,1,Active,1,1,0,192
29020919,F,Italy,35-39,8,2020,0,Active,1,1,0,258
29021019,F,Italy,18-24,8,2020,0,Active,1,1,0,293
29021119,F,Italy,30-34,8,2020,0,Active,1,1,0,383
29021319,F,Italy,18-24,8,2020,1,Active,1,1,0,168
29021419,F,Italy,30-34,8,2020,0,Active,1,1,0,168
29021519,F,Italy,25-29,8,2020,0,Active,1,1,0,220
29021719,F,Italy,35-39,8,2020,1,Active,1,1,0,220
29021819,F,Italy,25-29,8,2020,0,Active,1,1,0,327
29021919,F,Italy,18-24,8,2020,0,Active,1,1,0,258
29022119,F,Italy,18-24,8,2020,1,Active,1,1,0,345
29022219,F,Italy,30-34,8,2020,0,Active,1,1,0,172
29022319,F,Italy,18-24,8,2020,1,Active,1,1,0,240
29022519,F,Italy,18-24,8,2020,1,Active,1,1,0,205
29022619,F,Italy,25-29,8,2020,1,Active,1,1,0,192
29022719,F,Italy,25-29,8,2020,1,Active,1,1,0,255
29023019,F,Italy,30-34,8,2020,1,Active,1,1,0,383
29023119,F,Italy,30-34,8,2020,0,Active,1,1,0,168
29023319,F,Italy,35-39,8,2020,1,Active,1,1,0,240
29023419,F,Italy,35-39,8,2020,0,Active,1,1,0,210
29023519,F,Italy,40+,8,2020,1,Active,1,1,0,313
29023819,F,Italy,18-24,8,2020,1,Active,1,1,0,313
29023919,F,Italy,18-24,8,2020,0,Active,1,1,0,474
29024119,F,Italy,18-24,8,2020,1,Active,1,1,0,447
29024219,F,Italy,18-24,8,2020,0,Active,1,1,0,172
54010119,F,Italy,25-29,8,2020,0,Active,1,1,0,506
54010219,F,Italy,25-29,8,2020,1,Active,1,1,0,332
54010319,F,Italy,18-24,8,2020,0,Active,1,1,0,383
54010419,F,Italy,30-34,8,2020,1,Active,1,1,0,447
54010519,F,Italy,35-39,8,2020,1,Active,1,1,0,383
54010619,F,Italy,35-39,8,2020,0,Active,1,1,0,168
54010719,F,Italy,18-24,8,2020,1,Active,1,1,0,144
54010819,F,Italy,30-34,8,2020,1,Active,1,1,0,220
54010919,F,Italy,18-24,8,2020,0,Active,1,1,0,240
54011019,F,Italy,30-34,8,2020,0,Active,1,1,0,478
54011119,F,Italy,18-24,8,2020,1,Active,1,1,0,278
54011219,F,Italy,18-24,8,2020,1,Active,1,1,0,345
54011319,F,Italy,18-24,8,2020,0,Active,1,1,0,383
54011419,F,Italy,30-34,8,2020,0,Active,1,1,0,383
54011519,F,Italy,35-39,8,2020,1,Active,1,1,0,168
54011619,F,Italy,25-29,8,2020,1,Active,1,1,0,172
54011719,F,Italy,30-34,8,2020,1,Active,1,1,0,220
54011819,F,Italy,30-34,8,2020,0,Active,1,1,0,210
54011919,F,Italy,35-39,8,2020,1,Active,1,1,0,205
54012019,F,Italy,35-39,8,2020,1,Active,1,1,0,440
54012119,F,Italy,40+,8,2020,0,Active,1,1,0,267
54012219,F,Italy,18-24,8,2020,0,Active,1,1,0,345
54012319,F,Italy,18-24,8,2020,0,Active,1,1,0,383
54012419,F,Italy,18-24,8,2020,0,Active,1,1,0,168
54012519,F,Italy,25-29,8,2020,0,Active,1,1,0,168
54012619,F,Italy,25-29,8,2020,0,Active,1,1,0,240
54012719,F,Italy,30-34,8,2020,1,Active,1,1,0,240
54012819,F,Italy,35-39,8,2020,1,Active,1,1,0,210
54012919,F,Italy,18-24,8,2020,1,Active,1,1,0,313
54013019,F,Italy,18-24,8,2020,0,Active,1,1,0,440
54013119,F,Italy,25-29,8,2020,0,Active,1,1,0,187
54013219,F,Italy,25-29,8,2020,1,Active,1,1,0,345
54013319,F,Italy,30-34,8,2020,1,Active,1,1,0,168
54013419,F,Italy,30-34,8,2020,0,Active,1,1,0,144
54013519,F,Italy,35-39,8,2020,1,Active,1,1,0,240
54013619,F,Italy,35-39,7,2020,1,Active,1,1,0,205
54013719,F,Italy,40+,7,2020,0,Active,1,1,0,210
54013819,F,Italy,18-24,7,2020,0,Active,1,1,0,327
54014119,F,Italy,18-24,7,2020,1,Active,1,1,0,367
54014219,F,Italy,25-29,7,2020,1,Active,1,1,0,383
54014319,F,Italy,25-29,7,2020,1,Active,1,1,0,144
54014419,F,Italy,30-34,7,2020,1,Active,1,1,0,240
54019019,F,Italy,30-34,7,2020,1,Active,1,1,0,240
35010119,F,Italy,25-29,7,2020,1,Active,1,1,0,592
35010219,F,Italy,25-29,7,2020,0,Active,1,1,0,317
35010319,F,Italy,25-29,7,2020,0,Active,1,1,0,345
35010419,F,Italy,30-34,7,2020,0,Active,1,1,0,345
35010519,F,Italy,18-24,7,2020,0,Active,1,1,0,383
35010619,F,Italy,35-39,7,2020,1,Active,1,1,0,383
35010719,F,Italy,40+,7,2020,0,Active,1,1,0,172
35010819,F,Italy,18-24,7,2020,1,Active,1,1,0,172
35010919,F,Italy,18-24,7,2020,1,Active,1,1,0,192
35011019,F,Italy,18-24,7,2020,0,Active,1,1,0,492
35011119,F,Italy,25-29,7,2020,1,Active,1,1,0,312
35011219,F,Italy,25-29,7,2020,0,Active,1,1,0,345
35011319,F,Italy,18-24,7,2020,0,Active,1,1,0,447
35011419,F,Italy,18-24,7,2020,1,Active,1,1,0,383
35012019,F,Italy,18-24,7,2020,1,Active,1,1,0,523
35012119,F,Italy,18-24,7,2020,0,Active,1,1,0,284
35012219,F,Italy,18-24,7,2020,1,Active,1,1,0,345
35012319,F,Italy,18-24,7,2020,0,Active,1,1,0,383
35012419,F,Italy,18-24,7,2020,0,Active,1,1,0,383
35013119,F,Italy,35-39,7,2020,0,Active,1,1,0,492
35013219,F,Italy,35-39,7,2020,0,Active,1,1,0,180
35013319,F,Italy,35-39,7,2020,1,Active,1,1,0,447
35013419,F,Italy,35-39,7,2020,0,Active,1,1,0,144
35013519,F,Italy,35-39,7,2020,1,Active,1,1,0,172
35014019,F,Italy,35-39,7,2020,0,Active,1,1,0,538
35014119,F,Italy,35-39,7,2020,0,Active,1,1,0,295
35014219,F,Italy,18-24,7,2020,0,Active,1,1,0,447
35015019,F,Italy,40+,7,2020,1,Active,1,1,0,168
35015119,F,Italy,18-24,7,2020,1,Active,1,1,0,144
35015219,F,Italy,35-39,7,2020,1,Active,1,1,0,172
35015319,F,Italy,18-24,7,2020,1,Active,1,1,0,168
35015419,F,Italy,18-24,7,2020,1,Active,1,1,0,210
35016019,F,Italy,18-24,7,2020,1,Active,1,1,0,267
35016119,F,Italy,18-24,7,2020,0,Active,1,1,0,383
35016219,F,Italy,18-24,7,2020,0,Active,1,1,0,144
35016319,F,Italy,25-29,7,2020,1,Active,1,1,0,240
35017019,F,Italy,35-39,7,2020,0,Active,1,1,0,240
35017119,F,Italy,35-39,7,2020,1,Active,1,1,0,240
35017219,F,Italy,40+,7,2020,0,Active,1,1,0,205
35017319,F,Italy,18-24,7,2020,0,Active,1,1,0,192
35017419,F,Italy,18-24,7,2020,0,Active,1,1,0,192
35017519,F,Italy,18-24,7,2020,0,Active,1,1,0,255
35017619,F,Italy,18-24,7,2020,1,Active,1,1,0,258
35018019,F,Italy,18-24,7,2020,0,Active,1,1,0,447
35018119,F,Italy,25-29,7,2020,1,Active,1,1,0,172
35018219,F,Italy,30-34,7,2020,0,Active,1,1,0,192
35018319,F,Italy,35-39,7,2020,0,Active,1,1,0,210
35018419,F,Italy,35-39,7,2020,1,Active,1,1,0,258
35018519,F,Italy,25-29,7,2020,1,Active,1,1,0,327
35018619,F,Italy,18-24,7,2020,0,Active,1,1,0,313
35018719,F,Italy,25-29,7,2020,1,Active,1,1,0,992
35018819,F,Italy,30-34,7,2020,1,Active,1,1,0,992
35018919,F,Italy,40+,7,2020,1,Active,1,1,0,1491
35019019,F,Italy,18-24,7,2020,1,Active,1,1,0,447
35019119,F,Italy,25-29,7,2020,0,Active,1,1,0,172
35019219,F,Italy,18-24,7,2020,0,Active,1,1,0,205
35019319,F,Italy,18-24,7,2020,0,Active,1,1,0,327
35019419,F,Italy,18-24,7,2020,0,Active,1,1,0,258
79010119,F,Italy,18-24,7,2020,1,Active,1,1,0,447
79010219,F,Italy,18-24,7,2020,0,Active,1,1,0,172
79010319,F,Italy,25-29,7,2020,0,Active,1,1,0,192
79010419,F,Italy,18-24,7,2020,0,Active,1,1,0,313
79010519,F,Italy,18-24,7,2020,1,Active,1,1,0,258
79010619,F,Italy,18-24,7,2020,0,Active,1,1,0,258
79010719,F,Italy,30-34,7,2020,1,Active,1,1,0,805
79010819,F,Italy,25-29,7,2020,0,Active,1,1,0,990
79010919,F,Italy,18-24,7,2020,0,Active,1,1,0,1101
79011019,F,Italy,18-24,7,2020,0,Active,1,1,0,383
79011119,F,Italy,25-29,7,2020,1,Active,1,1,0,172
79011219,F,Italy,18-24,7,2020,0,Active,1,1,0,240
79011319,F,Italy,18-24,7,2020,0,Active,1,1,0,313
79011419,F,Italy,35-39,7,2020,0,Active,1,1,0,255
79011519,F,Italy,25-29,7,2020,1,Active,1,1,0,327
79011619,F,Italy,25-29,7,2020,0,Active,1,1,0,992
79011719,F,Italy,30-34,7,2020,0,Active,1,1,0,951
79011819,F,Italy,35-39,7,2020,1,Active,1,1,0,1101
79011919,F,Italy,35-39,7,2020,0,Active,1,1,0,948
79012019,F,Italy,18-24,7,2020,0,Active,1,1,0,172
79012119,F,Italy,35-39,7,2020,1,Active,1,1,0,240
79012219,F,Italy,18-24,7,2020,1,Active,1,1,0,313
79012319,F,Italy,18-24,7,2020,0,Active,1,1,0,258
79012419,F,Italy,25-29,7,2020,0,Active,1,1,0,313
79012519,F,Italy,18-24,7,2020,0,Active,1,1,0,526
79012619,F,Italy,25-29,7,2020,1,Active,1,1,0,951
79012719,F,Italy,18-24,7,2020,0,Active,1,1,0,1491
79012819,F,Italy,18-24,7,2020,0,Active,1,1,0,1491
79012919,F,Italy,30-34,7,2020,0,Active,1,1,0,948
79013019,F,Italy,18-24,7,2020,0,Active,1,1,0,168
79013119,F,Italy,18-24,7,2020,1,Active,1,1,0,240
79013219,F,Italy,25-29,7,2020,1,Active,1,1,0,255
79013319,F,Italy,30-34,7,2020,0,Active,1,1,0,255
79013419,F,Italy,30-34,7,2020,0,Active,1,1,0,1086
79013519,F,Italy,35-39,7,2020,1,Active,1,1,0,992
79013619,F,Italy,35-39,7,2020,0,Active,1,1,0,948
79013719,F,Italy,40+,7,2020,1,Active,1,1,0,948
79013819,F,Italy,30-34,7,2020,1,Active,1,1,0,1576
79013919,F,Italy,18-24,7,2020,1,Active,1,1,0,1101
79014019,F,Italy,18-24,7,2020,1,Active,1,1,0,144
79014119,F,Italy,35-39,7,2020,0,Active,1,1,0,220
79014219,F,Italy,35-39,7,2020,0,Active,1,1,0,255
79014319,F,Italy,25-29,7,2020,0,Active,1,1,0,992
79014419,F,Italy,18-24,7,2020,0,Active,1,1,0,992
79014519,F,Italy,18-24,7,2020,1,Active,1,1,0,948
79014619,F,Italy,30-34,7,2020,0,Active,1,1,0,1101
79014719,F,Italy,18-24,7,2020,0,Active,1,1,0,1576
79015019,F,Italy,25-29,7,2020,0,Active,1,1,0,210
79015119,F,Italy,25-29,7,2020,1,Active,1,1,0,258
79015219,F,Italy,25-29,7,2020,1,Active,1,1,0,889
79015319,F,Italy,18-24,7,2020,0,Active,1,1,0,805
79015419,F,Italy,30-34,7,2020,0,Active,1,1,0,1491
79015519,F,Italy,35-39,7,2020,0,Active,1,1,0,948
79015619,F,Italy,18-24,7,2020,1,Active,1,1,0,1101
79015719,F,Italy,40+,7,2020,0,Active,1,1,0,1101
79015819,F,Italy,18-24,7,2020,1,Active,1,1,0,510
79015919,F,Italy,35-39,7,2020,0,Active,1,1,0,579
79016019,F,Italy,35-39,7,2020,0,Active,1,1,0,192
79016119,F,Italy,25-29,7,2020,1,Active,1,1,0,327
79016219,F,Italy,25-29,7,2020,0,Active,1,1,0,1086
79016319,F,Italy,30-34,7,2020,0,Active,1,1,0,1576
79016419,F,Italy,35-39,7,2020,1,Active,1,1,0,948
79016519,F,Italy,25-29,7,2020,0,Active,1,1,0,948
79016619,F,Italy,25-29,7,2020,1,Active,1,1,0,1101
79016719,F,Italy,18-24,7,2020,1,Active,1,1,0,579
79016819,F,Italy,25-29,7,2020,1,Active,1,1,0,510
79016919,F,Italy,25-29,7,2020,0,Active,1,1,0,596
79017019,F,Italy,30-34,7,2020,0,Active,1,1,0,327
79017119,F,Italy,35-39,7,2020,1,Active,1,1,0,951
79017219,F,Italy,35-39,7,2020,0,Active,1,1,0,948
79017319,F,Italy,18-24,7,2020,0,Active,1,1,0,1576
79017419,F,Italy,18-24,7,2020,1,Active,1,1,0,948
79017519,F,Italy,25-29,7,2020,0,Active,1,1,0,1491
79017619,F,Italy,18-24,7,2020,1,Active,1,1,0,579
79017719,F,Italy,18-24,7,2020,0,Active,1,1,0,579
79017819,F,Italy,18-24,7,2020,1,Active,1,1,0,559
79018019,F,Italy,18-24,7,2020,0,Active,1,1,0,258
79018119,F,Italy,35-39,7,2020,1,Active,1,1,0,1086
79018219,F,Italy,25-29,7,2020,1,Active,1,1,0,1101
79018319,F,Italy,18-24,7,2020,0,Active,1,1,0,1101
79018419,F,Italy,35-39,7,2020,0,Active,1,1,0,1101
79018519,F,Italy,25-29,7,2020,1,Active,1,1,0,636
79018619,F,Italy,18-24,7,2020,0,Active,1,1,0,510
79018719,F,Italy,18-24,7,2020,1,Active,1,1,0,502
79018819,F,Italy,30-34,7,2020,0,Active,1,1,0,255
79018919,F,Italy,18-24,7,2020,0,Active,1,1,0,551
79019019,F,Italy,18-24,7,2020,1,Active,1,1,0,258
79019119,F,Italy,18-24,7,2020,0,Active,1,1,0,992
79019219,F,Italy,25-29,7,2020,0,Active,1,1,0,1101
79019319,F,Italy,18-24,7,2020,0,Active,1,1,0,1101
79019419,F,Italy,18-24,7,2020,1,Active,1,1,0,510
79019519,F,Italy,30-34,7,2020,1,Active,1,1,0,636
79019619,F,Italy,18-24,7,2020,1,Active,1,1,0,559
79019719,F,Italy,18-24,7,2020,1,Active,1,1,0,502
79019819,F,Italy,40+,7,2020,1,Active,1,1,0,502
79020119,F,Italy,18-24,7,2020,1,Active,1,1,0,144
79020219,F,Italy,18-24,7,2020,0,Active,1,1,0,210
79020319,F,Italy,25-29,7,2020,1,Active,1,1,0,327
79020419,F,Italy,30-34,7,2020,0,Active,1,1,0,258
79020519,F,Italy,35-39,7,2020,0,Active,1,1,0,255
79020619,F,Italy,35-39,7,2020,1,Active,1,1,0,992
79020719,F,Italy,40+,7,2020,1,Active,1,1,0,526
79020819,F,Italy,18-24,7,2020,1,Active,1,1,0,1101
79020919,F,Italy,18-24,7,2020,0,Active,1,1,0,948
79021019,F,Italy,18-24,7,2020,0,Active,1,1,0,168
79021119,F,Italy,25-29,7,2020,0,Active,1,1,0,192
79021219,F,Italy,30-34,7,2020,1,Active,1,1,0,327
79021319,F,Italy,35-39,7,2020,1,Active,1,1,0,258
79021519,F,Italy,35-39,7,2020,0,Active,1,1,0,258
87000119,F,Italy,40+,6,2020,0,Active,1,1,0,345
87000219,F,Italy,18-24,6,2020,0,Active,1,1,0,144
87000319,F,Italy,35-39,6,2020,1,Active,1,1,0,205
87000419,F,Italy,18-24,6,2020,1,Active,1,1,0,220
87000519,F,Italy,18-24,6,2020,0,Active,1,1,0,192
87000619,F,Italy,25-29,6,2020,1,Active,1,1,0,258
87000719,F,Italy,18-24,6,2020,0,Active,1,1,0,327
87000819,F,Italy,25-29,6,2020,0,Active,1,1,0,327
87000919,F,Italy,25-29,6,2020,0,Active,1,1,0,1086
87001019,F,Italy,30-34,6,2020,0,Active,1,1,0,345
87002019,F,Italy,30-34,6,2020,0,Active,1,1,0,168
87002119,F,Italy,35-39,6,2020,1,Active,1,1,0,210
87002219,F,Italy,35-39,6,2020,1,Active,1,1,0,240
87002319,F,Italy,40+,6,2020,0,Active,1,1,0,220
87002419,F,Italy,18-24,6,2020,0,Active,1,1,0,258
38010119,F,Italy,18-24,6,2020,0,Active,1,1,0,478
38010219,F,Italy,18-24,6,2020,0,Active,1,1,0,187
38010319,F,Italy,25-29,6,2020,1,Active,1,1,0,345
38010419,F,Italy,30-34,6,2020,0,Active,1,1,0,144
38010519,F,Italy,30-34,6,2020,1,Active,1,1,0,172
38010619,F,Italy,35-39,6,2020,0,Active,1,1,0,205
38010719,F,Italy,35-39,6,2020,1,Active,1,1,0,220
38010819,F,Italy,18-24,6,2020,1,Active,1,1,0,220
38010919,F,Italy,35-39,6,2020,0,Active,1,1,0,255
59010119,F,Italy,35-39,6,2020,1,Active,1,1,0,383
59010219,F,Italy,40+,6,2020,1,Active,1,1,0,144
59010319,F,Italy,18-24,6,2020,0,Active,1,1,0,240
59010419,F,Italy,18-24,6,2020,0,Active,1,1,0,210
59010519,F,Italy,18-24,6,2020,1,Active,1,1,0,205
59010619,F,Italy,18-24,6,2020,0,Active,1,1,0,327
59010719,F,Italy,30-34,6,2020,0,Active,1,1,0,327
59010819,F,Italy,18-24,6,2020,0,Active,1,1,0,255
59010919,F,Italy,30-34,6,2020,1,Active,1,1,0,992
59011019,F,Italy,18-24,6,2020,0,Active,1,1,0,345
59011119,F,Italy,18-24,6,2020,0,Active,1,1,0,172
59011219,F,Italy,30-34,6,2020,1,Active,1,1,0,240
59011319,F,Italy,18-24,6,2020,0,Active,1,1,0,210
59011419,F,Italy,30-34,6,2020,1,Active,1,1,0,192
59011519,F,Italy,18-24,6,2020,0,Active,1,1,0,327
59011619,F,Italy,18-24,6,2020,0,Active,1,1,0,313
59011719,F,Italy,25-29,6,2020,0,Active,1,1,0,258
59011819,F,Italy,30-34,6,2020,1,Active,1,1,0,1086
59011919,F,Italy,30-34,6,2020,1,Active,1,1,0,805
59012019,F,Italy,18-24,6,2020,1,Active,1,1,0,345
59012119,F,Italy,18-24,6,2020,1,Active,1,1,0,168
59012219,F,Italy,18-24,6,2020,0,Active,1,1,0,240
59012319,F,Italy,18-24,6,2020,1,Active,1,1,0,205
59012419,F,Italy,25-29,6,2020,0,Active,1,1,0,327
59012519,F,Italy,25-29,6,2020,1,Active,1,1,0,313
59012619,F,Italy,30-34,6,2020,0,Active,1,1,0,327
59012719,F,Italy,30-34,6,2020,0,Active,1,1,0,951
59012819,F,Italy,25-29,6,2020,1,Active,1,1,0,1086
59012919,F,Italy,18-24,6,2020,1,Active,1,1,0,1576
59013019,F,Italy,18-24,6,2020,0,Active,1,1,0,447
59013119,F,Italy,25-29,6,2020,0,Active,1,1,0,168
59013219,F,Italy,18-24,6,2020,0,Active,1,1,0,220
59013319,F,Italy,30-34,6,2020,1,Active,1,1,0,327
59013419,F,Italy,18-24,6,2020,1,Active,1,1,0,255
59013519,F,Italy,18-24,6,2020,0,Active,1,1,0,258
59013619,F,Italy,18-24,6,2020,0,Active,1,1,0,805
59013719,F,Italy,18-24,6,2020,1,Active,1,1,0,805
59013819,F,Italy,30-34,6,2020,0,Active,1,1,0,1101
59013919,F,Italy,18-24,6,2020,1,Active,1,1,0,1576
59014019,F,Italy,18-24,6,2020,1,Active,1,1,0,172
59014119,F,Italy,30-34,6,2020,0,Active,1,1,0,205
59014219,F,Italy,30-34,6,2020,1,Active,1,1,0,313
59014319,F,Italy,18-24,6,2020,1,Active,1,1,0,255
59014419,F,Italy,18-24,6,2020,1,Active,1,1,0,255
59014519,F,Italy,18-24,6,2020,0,Active,1,1,0,992
59014619,F,Italy,18-24,6,2020,1,Active,1,1,0,526
59014719,F,Italy,18-24,6,2020,1,Active,1,1,0,1491
59014819,F,Italy,18-24,6,2020,0,Active,1,1,0,1491
59014919,F,Italy,18-24,6,2020,0,Active,1,1,0,1576
59015019,F,Italy,18-24,6,2020,0,Active,1,1,0,168
59015119,F,Italy,18-24,6,2020,1,Active,1,1,0,220
59015219,F,Italy,18-24,6,2020,0,Active,1,1,0,313
59015319,F,Italy,30-34,6,2020,1,Active,1,1,0,327
59015419,F,Italy,18-24,6,2020,0,Active,1,1,0,990
59015519,F,Italy,18-24,6,2020,0,Active,1,1,0,1086
59015619,F,Italy,30-34,6,2020,0,Active,1,1,0,1491
59015719,F,Italy,35-39,6,2020,1,Active,1,1,0,948
59015819,F,Italy,25-29,6,2020,1,Active,1,1,0,1491
59015919,F,Italy,35-39,6,2020,0,Active,1,1,0,948
59016019,F,Italy,18-24,6,2020,0,Active,1,1,0,144
59016119,F,Italy,30-34,6,2020,1,Active,1,1,0,192
59016219,F,Italy,18-24,6,2020,1,Active,1,1,0,327
59016319,F,Italy,18-24,6,2020,1,Active,1,1,0,990
59016419,F,Italy,30-34,6,2020,0,Active,1,1,0,474
59016519,F,Italy,30-34,6,2020,0,Active,1,1,0,948
59016619,F,Italy,18-24,6,2020,0,Active,1,1,0,948
59016719,F,Italy,18-24,6,2020,0,Active,1,1,0,1576
59016819,F,Italy,25-29,6,2020,1,Active,1,1,0,948
59016919,F,Italy,25-29,6,2020,0,Active,1,1,0,510
59020119,F,Italy,30-34,6,2020,1,Active,1,1,0,383
59020219,F,Italy,35-39,6,2020,0,Active,1,1,0,168
59020319,F,Italy,35-39,6,2020,1,Active,1,1,0,205
59020419,F,Italy,30-34,6,2020,1,Active,1,1,0,205
59020519,F,Italy,25-29,6,2020,0,Active,1,1,0,258
59020619,F,Italy,25-29,6,2020,1,Active,1,1,0,327
59020719,F,Italy,40+,6,2020,0,Active,1,1,0,258
59020819,F,Italy,18-24,6,2020,1,Active,1,1,0,474
59020919,F,Italy,18-24,6,2020,0,Active,1,1,0,526
59021019,F,Italy,30-34,6,2020,1,Active,1,1,0,383
59021119,F,Italy,18-24,6,2020,0,Active,1,1,0,144
59021219,F,Italy,25-29,6,2020,1,Active,1,1,0,210
59021319,F,Italy,35-39,6,2020,0,Active,1,1,0,210
59021419,F,Italy,35-39,6,2020,0,Active,1,1,0,313
59021519,F,Italy,18-24,6,2020,0,Active,1,1,0,313
59021619,F,Italy,18-24,6,2020,0,Active,1,1,0,258
59021719,F,Italy,25-29,6,2020,1,Active,1,1,0,951
59021819,F,Italy,30-34,6,2020,0,Active,1,1,0,990
59021919,F,Italy,18-24,6,2020,0,Active,1,1,0,1491
59022019,F,Italy,18-24,6,2020,0,Active,1,1,0,447
59022119,F,Italy,25-29,6,2020,0,Active,1,1,0,168
59022219,F,Italy,30-34,6,2020,1,Active,1,1,0,220
59022319,F,Italy,30-34,6,2020,1,Active,1,1,0,258
59022419,F,Italy,40+,6,2020,1,Active,1,1,0,258
59022519,F,Italy,18-24,6,2020,0,Active,1,1,0,313
59022619,F,Italy,35-39,6,2020,0,Active,1,1,0,992
59022719,F,Italy,18-24,6,2020,1,Active,1,1,0,474
59022819,F,Italy,25-29,6,2020,0,Active,1,1,0,1576
59022919,F,Italy,18-24,6,2020,1,Active,1,1,0,948
59023019,F,Italy,25-29,6,2020,0,Active,1,1,0,172
59030119,F,Italy,25-29,6,2020,1,Active,1,1,0,383
59030219,F,Italy,18-24,6,2020,0,Active,1,1,0,168
59030319,F,Italy,30-34,6,2020,0,Active,1,1,0,220
59030419,F,Italy,18-24,6,2020,0,Active,1,1,0,313
59030519,F,Italy,30-34,6,2020,1,Active,1,1,0,313
59030619,F,Italy,40+,6,2020,0,Active,1,1,0,327
59030719,F,Italy,40+,6,2020,0,Active,1,1,0,992
59030819,F,Italy,18-24,6,2020,0,Active,1,1,0,889
74010119,F,Italy,25-29,6,2020,1,Active,1,1,0,539
74010219,F,Italy,30-34,6,2020,1,Active,1,1,0,168
74010319,F,Italy,30-34,6,2020,1,Active,1,1,0,447
74010419,F,Italy,18-24,6,2020,1,Active,1,1,0,168
74010519,F,Italy,25-29,6,2020,1,Active,1,1,0,168
74010619,F,Italy,18-24,6,2020,1,Active,1,1,0,205
74020119,F,Italy,18-24,6,2020,0,Active,1,1,0,367
74020219,F,Italy,40+,6,2020,0,Active,1,1,0,447
74020319,F,Italy,25-29,6,2020,0,Active,1,1,0,144
74020419,F,Italy,30-34,6,2020,0,Active,1,1,0,144
74020519,F,Italy,18-24,6,2020,0,Active,1,1,0,210
74020619,F,Italy,18-24,6,2020,1,Active,1,1,0,205
74020719,F,Italy,18-24,6,2020,0,Active,1,1,0,240
74020819,F,Italy,40+,6,2020,1,Active,1,1,0,255
74020919,F,Italy,18-24,6,2020,0,Active,1,1,0,258
74021019,F,Italy,25-29,6,2020,0,Active,1,1,0,312
74021119,F,Italy,25-29,6,2020,1,Active,1,1,0,447
74021219,F,Italy,18-24,6,2020,1,Active,1,1,0,144
74030119,F,Italy,18-24,6,2020,1,Active,1,1,0,336
74030219,F,Italy,18-24,6,2020,1,Active,1,1,0,383
74030319,F,Italy,25-29,6,2020,0,Active,1,1,0,168
74030419,F,Italy,25-29,6,2020,0,Active,1,1,0,240
74040119,F,Italy,30-34,6,2020,0,Active,1,1,0,210
74050119,F,Italy,25-29,6,2020,1,Active,1,1,0,210
74050219,F,Italy,35-39,6,2020,1,Active,1,1,0,205
74060019,F,Italy,18-24,6,2020,1,Active,1,1,0,192
74060119,F,Italy,30-34,6,2020,0,Active,1,1,0,240
74060219,F,Italy,18-24,6,2020,0,Active,1,1,0,192
74060319,F,Italy,30-34,6,2020,0,Active,1,1,0,205
74060419,F,Italy,18-24,6,2020,0,Active,1,1,0,255
74060519,F,Italy,18-24,6,2020,1,Active,1,1,0,327
74060619,F,Italy,18-24,6,2020,1,Active,1,1,0,313
74060719,F,Italy,18-24,6,2020,1,Active,1,1,0,1086
74060819,F,Italy,18-24,6,2020,0,Active,1,1,0,951
74060919,F,Italy,18-24,6,2020,0,Active,1,1,0,1491
74061019,F,Italy,25-29,6,2020,0,Active,1,1,0,447
74061119,F,Italy,30-34,6,2020,0,Active,1,1,0,144
74061219,F,Italy,30-34,6,2020,1,Active,1,1,0,192
81010119,F,Italy,35-39,6,2020,0,Active,1,1,0,523
81010219,F,Italy,25-29,6,2020,1,Active,1,1,0,180
81010319,F,Italy,18-24,6,2020,0,Active,1,1,0,383
81010419,F,Italy,35-39,6,2020,1,Active,1,1,0,345
81010519,F,Italy,40+,6,2020,0,Active,1,1,0,447
81010619,F,Italy,18-24,6,2020,1,Active,1,1,0,144
81010719,F,Italy,40+,6,2020,0,Active,1,1,0,168
81010819,F,Italy,18-24,6,2020,0,Active,1,1,0,240
81010919,F,Italy,35-39,6,2020,1,Active,1,1,0,240
81011019,F,Italy,35-39,6,2020,1,Active,1,1,0,478
81011119,F,Italy,18-24,6,2020,1,Active,1,1,0,267
81011219,F,Italy,18-24,6,2020,0,Active,1,1,0,345
81011319,F,Italy,25-29,6,2020,1,Active,1,1,0,447
81011419,F,Italy,18-24,6,2020,0,Active,1,1,0,345
81011519,F,Italy,40+,6,2020,0,Active,1,1,0,168
81011619,F,Italy,25-29,6,2020,0,Active,1,1,0,168
81011719,F,Italy,18-24,6,2020,1,Active,1,1,0,210
81011819,F,Italy,18-24,6,2020,0,Active,1,1,0,205
81011919,F,Italy,40+,6,2020,0,Active,1,1,0,240
81012019,F,Italy,18-24,6,2020,1,Active,1,1,0,539
81012119,F,Italy,18-24,6,2020,0,Active,1,1,0,278
81012219,F,Italy,30-34,6,2020,0,Active,1,1,0,383
81012319,F,Italy,30-34,6,2020,1,Active,1,1,0,383
81012419,F,Italy,35-39,6,2020,0,Active,1,1,0,144
81012519,F,Italy,35-39,6,2020,0,Active,1,1,0,172
81012619,F,Italy,30-34,6,2020,1,Active,1,1,0,210
81012719,F,Italy,25-29,6,2020,1,Active,1,1,0,192
81012819,F,Italy,25-29,6,2020,1,Active,1,1,0,210
81012919,F,Italy,25-29,6,2020,0,Active,1,1,0,258
81013019,F,Italy,25-29,6,2020,1,Active,1,1,0,539
